UID	11RosaH	12RosaH	14RosaF	16RosaF	17Rosa-	18Rosa-	8RosaH	9RosaH	CAG-14914	CAG-14915	CMP	GMP	Gfi1.Null	Irf8.Null	LSK
1700016D06Rik	0.485426827	0.344828497	0.163498732	0	0	0.286881148	0	0.378511623	0	0	0.084064265	0.097610797	0	0	0
1700016G22Rik	0	0	0	0	0	0	0	0	0	0	0	0	0.150559677	0	0
1700016H13Rik	0	0.310340121	0	0	0	0	0	0	0	0	0.310340121	0	0.111031312	0.097610797	0
1700016K19Rik	0	0	0	0	0	0	0	0	0	0	0	0.565597176	0.097610797	0.084064265	0.250961574
1700016L04Rik	0	0	0	0	0	0	0	0	0	0.5360529	0	0.137503524	0	0	0.250961574
1700016L21Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700016P04Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700017B05Rik	5.366322214	5.277612871	4.968090752	5.280213996	4.624685811	5.503348735	5.071247819	5.171527106	4.410069692	5.063934306	5.015247774	5.159467729	4.558267634	4.355439197	5.844737144
1700017D01Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700017G19Rik	0.111031312	0	0	0	0.124328135	0.150559677	0.097610797	0	0.678071905	0.378511623	0.042644337	0	0	0.028569152	0
1700017J07Rik	0	0.584962501	0	0	0	0	0	0	0	0	0	0	0	0	0
1700017N19Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700018A04Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700018B08Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700018B24Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700018C11Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700018F24Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700018G05Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700018L02Rik	0	0.176322773	0	0	0.475084883	0.5360529	0.378511623	0.378511623	0.275007047	0.40053793	0.887525271	1.124328135	0.895302621	0.963474124	2.263034406
1700019A02Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700019B03Rik	0	0	0	0.137503524	0.201633861	0.584962501	0	0.150559677	0	0	0	0	0	0	0
1700019B21Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700019D03Rik	0.613531653	0.731183242	0.704871964	0	0.722466024	0.443606651	0.799087306	0.992768431	0.411426246	1.327687364	0.124328135	0	0.298658316	0	0.50589093
1700019E08Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700019G17Rik	0.669026766	1.269033146	0.713695815	1.673556424	0.275007047	0.731183242	0.831877241	0.411426246	0.695993813	0.163498732	1.028569152	1.214124805	0.731183242	0.933572638	2.087462841
1700019G24Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700019L03Rik	0	0	0.124328135	0	0.189033824	0	0	0	0	0	0.176322773	0.070389328	0	0	0
1700019M22Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700019N19Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700019O17Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700020A23Rik	0	0	0	0	0.704871964	0	0	0	0	0	0	0	0	0	0
1700020D05Rik	0.275007047	0	0.565597176	0.23878686	1.321928095	2.140778656	0	0	0	0	0.790772038	0.765534746	0.641546029	0.948600847	1.250961574
1700020G17Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700020I14Rik	6.428108883	6.547357282	6.321026129	6.562547724	6.368244526	6.254745198	6.08236197	6.016808288	6.303415463	6.209648311	5.656496371	5.923624611	4.665051614	4.202417722	6.211401637
1700020L24Rik	5.997292408	5.981167667	6.550131104	6.392660881	4.500164679	5.935459748	4.92314918	5.638073837	4.061776198	5.551208374	6.602884409	6.777288197	6.497293009	7.306152852	3.386810946
1700020M21Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700020N01Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700020N15Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700020N18Rik	0	0	0	0	0	0	0	0	0	0	0.189033824	0.22650853	0	0	1
1700021F05Rik	4.337711092	4.682573297	4.422233001	4.028569152	4.700994494	4.313245852	5.257387843	4.85847839	5.443275112	5.224194664	4.794415866	4.665051614	5.348728154	4.801158656	4.297925053
1700021F07Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700021K19Rik	2.634593268	2.788685711	2.347665656	2.724650272	3.061776198	3.051372102	2.350497247	2.669026766	2.969012308	3.005399988	3.680324357	3.724650272	3.017921908	2.599317794	4.401220862
1700021N21Rik	0	0	0	0.275007047	0	0	0	0	0	0	0.111031312	0	0.097610797	0.084064265	0
1700022A21Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700022A22Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700022E09Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700022H16Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700022I11Rik	0.464668267	0	0.097610797	0.056583528	0.163498732	0.097610797	0.344828497	0.056583528	0.084064265	0.137503524	0	0	0	0	0
1700023C21Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700023E05Rik	0	0	0	0	0.189033824	0	0	0	0	0	0	0	0	0	0
1700023F02Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700023F06Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.201633861
1700023L04Rik	0.790772038	0.378511623	1.59454855	0.970853654	0.526068812	0.575312331	0	0	0	0	1.028569152	1.327687364	0.263034406	2.327687364	1.778208576
1700024B18Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700024F13Rik	1.944858446	1.613531653	1.269033146	1.163498732	0.526068812	2.13422094	1	1.220329955	0.910732662	2.925999419	2.14404637	1.604071324	1.555816155	1.922197848	2.472487771
1700024G13Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700024P04Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700024P16Rik	0.86393845	0.622930351	0.632268215	0.275007047	1.097610797	0.799087306	0.22650853	0.86393845	1.163498732	1.049630768	0.028569152	0.042644337	0	0.214124805	0
1700025B11Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700025C18Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700025F22Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700025F24Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700025G04Rik	3.066950244	2.056583528	2.558267634	2.09423607	3.152183419	2.625270489	3.010779839	2.825785627	3.106013238	2.885574364	2.339137385	2.275007047	2.13093087	2.570462931	3.890446693
1700025K24Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700025M24Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700025N23Rik	1.280956314	1.182692298	0.632268215	0.887525271	0.748461233	1.98550043	1.304511042	0.871843649	0.378511623	0.545968369	0.50589093	0.137503524	0	0.163498732	1.744161096
1700026D08Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700026D11Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700026F02Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700026L06Rik	2.292781749	1.117695043	2.381283373	2.140778656	4.272769732	1.292781749	2.869871406	1.731183242	2.166715445	2.646162657	1.310340121	1.782408565	1.292781749	1.378511623	2.241840184
1700027A15Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700027F09Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700027H10Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700027I24Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700027J07Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22650853
1700028B04Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700028D13Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700028E10Rik	0.344828497	0.555816155	0.189033824	0.475084883	0.622930351	0	0.367371066	0.613531653	0.443606651	0.782408565	0.298658316	0.111031312	0.201633861	0.333423734	0.782408565
1700028I16Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.411426246
1700028J19Rik	1.604071324	2.307428525	2.028569152	1.757023247	1.521050737	1.124328135	2.414135533	1.687060688	2.367371066	0.739848103	0.641546029	1.028569152	0.887525271	0.839959587	1.214124805
1700028K03Rik	1.49057013	1.014355293	0.584962501	0.59454855	0.189033824	1.709290636	0.584962501	0.622930351	0.82374936	2.032100843	0.86393845	0.678071905	0.59454855	0.464668267	1.292781749
1700028M03Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700028P14Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700028P15Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700029B22Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700029F12Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700029H14Rik	0	0	0	0	0	0	0.333423734	0.189033824	0	0	0	0	0	0	0.176322773
1700029I15Rik	1.941106311	1.744161096	1.722466024	1.803227036	1.13093087	0	0.910732662	0	0	0	0.526068812	0.333423734	0.970853654	0.411426246	0
1700029J03Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700029J07Rik	1.137503524	0.286881148	0.443606651	0.495695163	1.03562391	0.555816155	0.807354922	0.084064265	0.839959587	0.855989697	0.565597176	0.622930351	0.622930351	0.516015147	2.44625623
1700029M20Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.084064265
1700029N11Rik	0	0	0	0	0	0	0	0	0	0	0	0	0.163498732	0	0
1700029P11Rik	0	0	0	0	0	0	0	0	0	0.839959587	0	0	0.084064265	0	0
1700030A11Rik	0.310340121	0	0	0	0	0	0.941106311	0	0	0	0	0.137503524	0	0	0.263034406
1700030C10Rik	0.910732662	0.23878686	0	0.97819563	0	0.201633861	0.604071324	0.495695163	0.189033824	0	0.669026766	0.432959407	0.23878686	0.622930351	1.15704371
1700030F04Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700030F18Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700030J22Rik	0.378511623	0.641546029	0.695993813	0.516015147	1.220329955	0.59454855	0.298658316	0.422233001	0.847996907	0.895302621	0.344828497	0.263034406	0.275007047	0.176322773	0.855989697
1700030K09Rik	2.604071324	2.381283373	2.397802962	2.543495883	2.198494154	2.924099886	2.23572706	2.17951105	2.032100843	2.35614381	3.241840184	3.145677455	2.695993813	2.739848103	4.376429311
1700030L20Rik	0.495695163	0	0.201633861	0	0	0	0.333423734	0	0	0	0.214124805	0.584962501	0.084064265	0.411426246	1.15704371
1700030M09Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700030N03Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700030O20Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700031A10Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700031F05Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700031M16Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700031P21Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700034E13Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700034F02Rik	0.604071324	0.189033824	0.097610797	0.201633861	0.704871964	0	0.214124805	0	0.422233001	0	0.097610797	0.263034406	0.35614381	0.263034406	0.214124805
1700034G24Rik	0	0	0	0	0	0	0	0	0	0.454175893	0	0	0	0	0
1700034H15Rik	0.056583528	0.137503524	0	0.35614381	0.378511623	0.40053793	0.263034406	0.250961574	0.070389328	0.321928095	0.070389328	0.056583528	0.097610797	0.056583528	0.367371066
1700034I23Rik	0.35614381	0.321928095	0.895302621	0.695993813	1.22650853	1.731183242	0.201633861	0.40053793	0	1.883620816	0.042644337	0	0	0	0
1700034J05Rik	0.545968369	0	0	0	0.286881148	0.713695815	0.124328135	0.333423734	0	0.23878686	0	0	0.042644337	0	0
1700034K08Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700034O15Rik	0	0.333423734	0	0	0	0	0	0	0	0	0	0	0	0	0
1700034P13Rik	0.35614381	0.443606651	0.5360529	0.604071324	0.641546029	0.286881148	0.963474124	0.739848103	0.933572638	1.298658316	0.263034406	0.5360529	0.298658316	0.056583528	0.82374936
1700036G14Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700037C18Rik	0.454175893	0.695993813	0.367371066	1.207892852	1.378511623	0.333423734	0.23878686	1.545968369	0.970853654	1.298658316	2.321928095	1.807354922	2.61117238	2.389566812	2.451540833
1700037H04Rik	6.466300829	6.582254908	6.476381688	6.582556003	6.264724074	6.644865723	5.880930361	6.077883864	5.806066226	6.303415463	6.626147064	6.624100895	6.5905122	6.406162479	5.921721947
1700039E15Rik	0	0	0.22650853	0	0	0	0	0	0	0	0.056583528	0	0.056583528	0	0
1700039E22Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700040L02Rik	1.389566812	0.739848103	0.713695815	0.773996325	0.485426827	1.887525271	0	0.815575429	0	1.541019153	1.835924074	1.321928095	2.333423734	1.726831217	3.404630684
1700041C23Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700041M19Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700042B14Rik	0	0	0	0	0	0	0	0	0	0	0.189033824	0	0	0	0
1700042G07Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700042G15Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700042O10Rik	0	0.214124805	0	0	0	0	0	0	0	0	0	0	0	0	0
1700044C05Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700044K03Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700045H11Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700046C09Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700047A11Rik	0.485426827	0.411426246	0	0	0	0	0	0	0	0	0	0	0	0	0
1700047E10Rik	0	0	0.443606651	0	0	0	0.137503524	0	0	0	0.189033824	0.214124805	0	0.137503524	0.40053793
1700047G03Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700047I17Rik2	4.847495884	3.721372659	3.72900887	3.568032105	3.818646083	3.721372659	4.043519494	3.989139007	4.370164281	3.401903472	2.942983598	2.989139007	2.931683057	2.799087306	3.367371066
1700047L14Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700047M11Rik	0	0	0	0	0.50589093	1.269033146	0.97819563	0	0	0	0	0.176322773	0	0.659924558	0
1700048M11Rik	0.659924558	0.565597176	0	1.014355293	0	0	0	0	0	0	1.201633861	0.475084883	0.189033824	0.443606651	1.867896464
1700048O20Rik	1.835924074	1.49057013	0.641546029	1.480265122	0.815575429	1.944858446	1.454175893	1.443606651	1.378511623	1.50589093	1.495695163	1.214124805	1.879705766	0.485426827	3.472487771
1700049E15Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700049E22Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700049G17Rik	0.956056652	0.545968369	0.516015147	0.613531653	0.847996907	0.918386234	0.584962501	0.622930351	1.150559677	1.448900951	0.895302621	0.992768431	0.807354922	0.555816155	2.244887059
1700049L16Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700051A21Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700052I22Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700052K11Rik	1.989139007	1.944858446	1.735522177	1.925999419	2.344828497	2.485426827	1.443606651	2.117695043	2.003602237	2.671293372	2.111031312	2.641546029	2.341985747	2.493134922	2.776103988
1700052N19Rik	5.452858965	5.456477629	5.455491621	5.493455201	4.733354341	4.77452353	5.289465631	5.588564737	4.799087306	4.947666157	5.481557281	5.512858954	5.339137385	5.37086174	5.106850796
1700054A03Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700054K19Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700054M17Rik	0	0	0	0	0	0	0	0	0	0	0	0	0.201633861	0	0.495695163
1700054O13Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700055C04Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700055N04Rik	0	0.097610797	0	0.321928095	0	0.475084883	0	0	0	0	0	0.286881148	0	0.150559677	0
1700056E22Rik	0	0.622930351	0	0.250961574	1.049630768	0.678071905	0.275007047	0	0.35614381	0.50589093	0.622930351	0.545968369	0.604071324	0.895302621	1.298658316
1700057G04Rik	0	0	0	0	0	1.063502942	0	0	0	0.464668267	0	0	0	0	0
1700057H15Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700060C16Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700060C20Rik	0	0.773996325	0	0	0	0.659924558	0	0	0	0.831877241	0	0	0	0	0
1700061F12Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700061G19Rik	0	0.163498732	0.495695163	0.411426246	0.23878686	0.275007047	0.097610797	0	0.263034406	0	0.23878686	0.189033824	0.201633861	0.575312331	0.35614381
1700061I17Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700063A18Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700063D05Rik	1.726831217	1.5360529	0.831877241	1.10433666	2.080657663	3.03562391	0.948600847	2.12763328	1.263034406	1.15704371	0.713695815	0.59454855	0.23878686	0.641546029	0.815575429
1700063O14Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700064J06Rik	0.887525271	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700064M15Rik	0	0	0	0	0	0	0	0	0	0	0	0	0.137503524	0	0
1700065D16Rik	0	0	0	0	0	0	0	0	0	0	0.378511623	0	0.333423734	0.201633861	0
1700065I16Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700065J11Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700065J18Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700065L07Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700065O20Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700066B17Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700066B19Rik	0.286881148	0.687060688	0.084064265	1.10433666	0.344828497	1.021479727	0.495695163	0	0.250961574	1.124328135	0.464668267	0.389566812	0.59454855	0.454175893	0.632268215
1700066M21Rik	3.593353771	3.64038956	3.392317423	3.484138131	3.752748591	3.340562269	3.66448284	3.679198571	3.589763487	3.456806149	3.847996907	4.001802243	3.932628157	2.851998837	3.665620164
1700066N21Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700066O22Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700067G17Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700067K01Rik	0	0	0.201633861	0.22650853	0.298658316	0	0	0	0	0.799087306	0.422233001	0.411426246	0.084064265	0.137503524	0.214124805
1700067P10Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700069L16Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700069P05Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700071K01Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700071M16Rik	0	0	0.443606651	0	0.526068812	0	0	0	0.367371066	0.50589093	0	0	0	0	0
1700072B07Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700072O05Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700073E17Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700074P13Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700080E11Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700080N15Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700080O16Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700081H04Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700084C01Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.163498732
1700084E18Rik	1.250961574	0	1.077242999	2.392317423	1.448900951	0.941106311	0	0.722466024	0.847996907	1.124328135	1.298658316	1.056583528	0.831877241	0.956056652	2.392317423
1700084F23Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700084J12Rik	0	0	0	0	0	0	0.378511623	0	1.35614381	0	0	0	0.124328135	0	0
1700085C21Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700086L19Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700086O06Rik	0.918386234	0.90303827	1.03562391	0.659924558	0.871843649	1.232660757	1.214124805	0.713695815	0.495695163	0.722466024	1.214124805	1.220329955	1.627606838	1.50589093	1.655351829
1700088E04Rik	0	0.815575429	0	0.35614381	0	0	0	0	0	0	0.137503524	0	0	0	0.613531653
1700091H14Rik	0	0	0	0	0	0	0	0	0	0.641546029	0	0	0	0	0
1700092C02Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700092C10Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700092E19Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700092K14Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700092M07Rik	0	0	0	0.82374936	0	2.147306699	0.86393845	0.86393845	0	1.286881148	0.887525271	1.704871964	1.298658316	0.695993813	0.575312331
1700093K21Rik	0.275007047	0.163498732	0	0	0	0.659924558	0	0	0	0.485426827	0	0	0.310340121	0.150559677	0.23878686
1700094D03Rik	2.313245852	1.891419187	2.229587923	2.017921908	2.298658316	3.22342255	1.887525271	1.485426827	2.107687869	2.897240426	2.451540833	2.358958826	2.263034406	2.629939409	3.054848477
1700094J05Rik	1.5360529	0.910732662	0.731183242	0.799087306	1.50589093	0.918386234	0	0.50589093	1.40599236	0.871843649	0	0	0	0	0
1700094M24Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700095A21Rik	0.659924558	0.214124805	0	0.422233001	0.555816155	1.879705766	0.23878686	0.443606651	0	0.807354922	0.189033824	0	0	0	0
1700095B10Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700096J18Rik	0	0	0	0	0	0	0	0.678071905	0	0	0	0.275007047	0	0	0
1700096K18Rik	1.531069493	1.35614381	1.98550043	1.695993813	0.992768431	2.003602237	0.918386234	1.250961574	0.765534746	1.220329955	1.367371066	1.748461233	1.084064265	1.510961919	2.757023247
1700097N02Rik	3.135863165	3.695993813	0.86393845	3.007195501	2.169925001	2.403267722	1.835924074	1.14404637	0.722466024	3.264536431	3.787641414	3.71918344	4.428276414	3.725741157	4.329123596
1700100L14Rik	0	0	0	0	0.516015147	0	0	0	0	0	0	0	0	0	0
1700101E01Rik	0	0	0	0	0	0	0	0	0	0.526068812	0.214124805	0	0	0	0
1700101I11Rik	1.250961574	0.298658316	0.526068812	0.782408565	0.422233001	0.815575429	0	0	0	1.632268215	0.124328135	0.411426246	0.713695815	0.50589093	0.731183242
1700101O22Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700102H20Rik	0.839959587	1.855989697	1.182692298	0	0.992768431	1.622930351	0	0	0.918386234	0	0.678071905	1.124328135	0.941106311	0.910732662	1.726831217
1700102P08Rik	0.956056652	0.555816155	0.910732662	0.98550043	1.500802053	0.333423734	0.613531653	0.604071324	0.970853654	1.673556424	0.555816155	0.641546029	0.485426827	0.378511623	0.565597176
1700104L18Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700105P06Rik	0	0	0	0	0	0.704871964	0	0	0	0	0	0.22650853	0.163498732	0	0.722466024
1700106J16Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700108F19Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700108J01Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700109G14Rik	0	0	0	0	0	0.464668267	0	0	0	0	0	0	0	0	0
1700109G15Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700109H08Rik	1.22650853	0	0	0.650764559	0.485426827	2.039138394	0	0.933572638	0.485426827	0.687060688	1.13093087	1.176322773	1.350497247	1.815575429	2.204766751
1700109I08Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700109K24Rik	0	0	0	0	0	0.333423734	0	0	0	0	0	0	0	0	0.214124805
1700110C19Rik	0	0	0	0	0	0.526068812	0	0	0.485426827	0	0	0	0	0	0.321928095
1700110I01Rik	0.298658316	0.124328135	0.344828497	0	1.438292852	0.622930351	0	0.713695815	1.384049807	0.918386234	0.124328135	0	0	0	0.855989697
1700110K17Rik	0	0.367371066	0	0	0	0.5360529	0.389566812	0.389566812	0.495695163	0.687060688	0	0	0	0	0.584962501
1700111N16Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700112E06Rik	3.447579197	3.232660757	2.448900951	2.759155834	2.414135533	3.512226887	3.23572706	3.292781749	2.737686761	3.042644337	1.49057013	1.304511042	0.704871964	4.955591792	1.815575429
1700112H15Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700112J05Rik	0.35614381	0	0	0.310340121	0.422233001	0	0	0.333423734	0	1.372952098	0.124328135	0	0.201633861	0	0
1700113A16Rik	3.496973581	3.498250868	3.385431037	3.780310099	3.384049807	3.217230716	3.388189537	3.631104282	2.56315813	3.007195501	4.63691458	4.814550423	5.417177412	4.644433152	5.321928095
1700113H08Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700119H24Rik	0	0	0	0	0	0	0	0	0	0.831877241	0	0	0	0	0.389566812
1700120C14Rik	0	1.627606838	0	0.799087306	0	1.070389328	1.748461233	0	0	0	1.021479727	1.15704371	1.475084883	1.244887059	1.545968369
1700120E14Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700120G07Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700120K04Rik	0.565597176	0.847996907	1.10433666	0.879705766	0	0	1.23878686	0	0	1.448900951	0.650764559	1.014355293	0.790772038	0.704871964	1
1700121L16Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700121N20Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700122O11Rik	0	0	0	0	0	0	0.35614381	0	0	0	0	0	0	0	0
1700123I01Rik	0.163498732	0.575312331	0.124328135	0.275007047	0	0	0.150559677	0.411426246	0.214124805	0.310340121	0.070389328	0	0	0	0.150559677
1700123K08Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700123L14Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700123M08Rik	0.475084883	0	0	0.59454855	0.310340121	0.344828497	0	0	0	0.464668267	1.176322773	1.111031312	0.963474124	0.748461233	1.859969548
